sec,d ms,r.init,r.init was invoked (a)
4.967,1.215,robot,bettermove powers are fl:fr:bl:br, 0.30, 0.89, 0.29, 0.89
5.040,73.092,Mainline,Ending state machine pass of arcTowardsBeacon
5.041,0.895,Mainline,Beginning state machine pass 1
5.042,0.853,robot,bettermove powers are fl:fr:bl:br, 0.26, 0.83, 0.26, 0.84
5.112,70.430,Mainline,Ending state machine pass of arcTowardsBeacon
5.113,0.989,Mainline,Beginning state machine pass 1
5.114,0.750,robot,bettermove powers are fl:fr:bl:br, 0.23, 0.78, 0.23, 0.78
5.177,62.778,Mainline,Ending state machine pass of arcTowardsBeacon
5.178,1.646,Mainline,Beginning state machine pass 1
5.180,1.247,robot,bettermove powers are fl:fr:bl:br, 0.21, 0.72, 0.22, 0.72
5.285,104.954,Mainline,Ending state machine pass of arcTowardsBeacon
5.285,0.845,Mainline,Beginning state machine pass 1
5.287,1.149,robot,bettermove powers are fl:fr:bl:br, 0.19, 0.65, 0.20, 0.65
5.365,78.066,Mainline,Ending state machine pass of arcTowardsBeacon
5.366,1.116,Mainline,Beginning state machine pass 1
5.367,1.292,robot,bettermove powers are fl:fr:bl:br, 0.18, 0.59, 0.19, 0.58
5.456,88.964,Mainline,Ending state machine pass of arcTowardsBeacon
5.458,1.490,Mainline,Beginning state machine pass 1
5.464,6.772,robot,bettermove powers are fl:fr:bl:br, 0.16, 0.53, 0.17, 0.51
5.555,90.945,Mainline,Ending state machine pass of arcTowardsBeacon
5.556,0.813,Mainline,Beginning state machine pass 1
5.557,0.763,robot,bettermove powers are fl:fr:bl:br, 0.15, 0.50, 0.17, 0.47
5.613,56.474,Mainline,Ending state machine pass of arcTowardsBeacon
5.614,0.920,Mainline,Beginning state machine pass 1
5.615,1.272,robot,bettermove powers are fl:fr:bl:br, 0.16, 0.50, 0.18, 0.47
5.645,29.600,Mainline,Ending state machine pass of arcTowardsBeacon
5.646,1.290,Mainline,Beginning state machine pass 1
5.648,1.749,robot,bettermove powers are fl:fr:bl:br, 0.16, 0.50, 0.19, 0.47
5.683,35.125,Mainline,Ending state machine pass of arcTowardsBeacon
5.684,1.033,Mainline,Beginning state machine pass 1
5.686,1.654,robot,bettermove powers are fl:fr:bl:br, 0.17, 0.50, 0.20, 0.45
5.756,70.528,Mainline,Ending state machine pass of arcTowardsBeacon
5.757,0.967,Mainline,Beginning state machine pass 1
5.758,0.948,robot,bettermove powers are fl:fr:bl:br, 0.18, 0.50, 0.21, 0.46
5.821,62.485,Mainline,Ending state machine pass of arcTowardsBeacon
5.822,1.382,Mainline,Beginning state machine pass 1
5.823,1.060,robot,bettermove powers are fl:fr:bl:br, 0.18, 0.50, 0.22, 0.45
5.883,59.568,Mainline,Ending state machine pass of arcTowardsBeacon
5.884,0.804,Mainline,Beginning state machine pass 1
5.884,0.659,robot,bettermove powers are fl:fr:bl:br, 0.19, 0.50, 0.23, 0.43
5.935,50.710,Mainline,Ending state machine pass of arcTowardsBeacon
5.936,0.959,Mainline,Beginning state machine pass 1
5.937,0.794,robot,bettermove powers are fl:fr:bl:br, 0.20, 0.50, 0.25, 0.41
6.007,70.199,Mainline,Ending state machine pass of arcTowardsBeacon
6.008,0.969,Mainline,Beginning state machine pass 1
6.009,0.727,robot,bettermove powers are fl:fr:bl:br, 0.22, 0.50, 0.27, 0.40
6.057,48.353,Mainline,Ending state machine pass of arcTowardsBeacon
6.059,2.432,Mainline,Beginning state machine pass 1
6.061,1.649,robot,bettermove powers are fl:fr:bl:br, 0.24, 0.50, 0.29, 0.37
6.132,70.918,Mainline,Ending state machine pass of arcTowardsBeacon
6.133,0.988,Mainline,Beginning state machine pass 1
6.134,1.392,robot,bettermove powers are fl:fr:bl:br, 0.28, 0.50, 0.36, 0.36
6.223,88.245,Mainline,Ending state machine pass of arcTowardsBeacon
6.224,1.295,Mainline,Beginning state machine pass 1
6.226,2.055,robot,bettermove powers are fl:fr:bl:br, 0.39, 0.50, 0.49, 0.00
6.303,76.833,Mainline,Ending state machine pass of arcTowardsBeacon
6.304,0.930,Mainline,Beginning state machine pass 1
6.305,1.287,robot,bettermove powers are fl:fr:bl:br, 0.00, 0.00, 0.50, 0.00
6.348,43.085,Mainline,Ending state machine pass of arcTowardsBeacon
6.349,0.907,Mainline,Beginning state machine pass 1
6.350,0.915,robot,bettermove powers are fl:fr:bl:br, 0.00, 0.00, 0.00, -0.50
6.400,50.012,Mainline,Ending state machine pass of arcTowardsBeacon
6.401,1.180,Mainline,Beginning state machine pass 1
6.402,0.775,robot,bettermove powers are fl:fr:bl:br, 0.00, 0.00, 0.00, -0.50
6.409,6.824,Mainline,Ending state machine pass of arcTowardsBeacon
6.410,1.138,Mainline,Beginning state machine pass 1
6.411,1.101,robot,bettermove powers are fl:fr:bl:br, 0.00, 0.00, 0.00, -0.50
6.414,2.981,Mainline,Ending state machine pass of arcTowardsBeacon
6.417,2.737,Mainline,Beginning state machine pass 1
6.419,2.412,robot,bettermove powers are fl:fr:bl:br, 0.00, 0.00, 0.00, -0.50
6.421,1.723,Mainline,Ending state machine pass of arcTowardsBeacon
6.422,0.829,Mainline,Beginning state machine pass 1
6.423,1.297,robot,bettermove powers are fl:fr:bl:br, 0.00, 0.00, 0.00, -0.50
6.427,4.022,Mainline,Ending state machine pass of arcTowardsBeacon
6.432,5.171,Mainline,Beginning state machine pass 1
6.433,0.929,robot,bettermove powers are fl:fr:bl:br, 0.00, -0.35, 0.00, -0.50
6.462,28.562,Mainline,Ending state machine pass of arcTowardsBeacon
6.462,0.680,Mainline,Beginning state machine pass 1
6.463,0.903,robot,bettermove powers are fl:fr:bl:br, 0.00, -0.44, 0.00, -0.50
6.484,21.182,Mainline,Ending state machine pass of arcTowardsBeacon
6.485,0.669,Mainline,Beginning state machine pass 1
6.486,1.265,robot,bettermove powers are fl:fr:bl:br, 0.00, -0.48, 0.00, -0.50
6.526,39.191,Mainline,Ending state machine pass of arcTowardsBeacon
6.527,1.726,Mainline,Beginning state machine pass 1
6.529,1.841,robot,bettermove powers are fl:fr:bl:br, 0.00, -0.50, 0.00, -0.48
6.566,36.804,Mainline,Ending state machine pass of arcTowardsBeacon
6.567,1.184,Mainline,Beginning state machine pass 1
6.569,1.437,robot,bettermove powers are fl:fr:bl:br, 0.00, -0.50, 0.00, -0.45
6.600,31.592,Mainline,Ending state machine pass of arcTowardsBeacon
6.601,0.808,Mainline,Beginning state machine pass 1
6.603,1.912,robot,bettermove powers are fl:fr:bl:br, 0.00, -0.50, 0.00, -0.42
6.630,27.238,Mainline,Ending state machine pass of arcTowardsBeacon
6.631,0.923,Mainline,Beginning state machine pass 1
6.632,0.589,robot,bettermove powers are fl:fr:bl:br, 0.00, -0.50, 0.00, -0.41
6.665,33.067,Mainline,Ending state machine pass of arcTowardsBeacon
6.665,0.738,Mainline,Beginning state machine pass 1
6.667,1.138,robot,bettermove powers are fl:fr:bl:br, 0.00, -0.50, 0.00, 0.00
6.705,38.037,Mainline,Ending state machine pass of arcTowardsBeacon
6.705,0.855,Mainline,Beginning state machine pass 1
6.706,0.900,robot,move was called - f:r:s:, 0.00, 0.00, 0.00
6.710,4.119,robot,move powers are fl:fr:bl:br, 0.00, 0.00, 0.00, 0.00
6.736,25.328,robot,enableEncodersToPosition was called
6.737,0.880,robot,setMotorPower was called - power: 1.00
6.775,38.226,pm.automaticSquareUp without telemetry,called
6.852,77.273,robot,getCurrentAngle was invoked, returning 45
6.853,0.678,robot,getCurrentAngle was invoked, returning 45
6.949,96.513,pm.move,called with right:0.00 and spin:3.19
6.951,1.239,robot,setMotorTargets was called - f:r:s: 0 : 0 : 35
6.952,1.327,pm.waitforMotors,called with right:0.00 and spin:3.19 and forward:0.00
7.016,64.572,robot,isMotorBusy was called, returning true
7.018,1.291,robot,isMotorBusy was called, returning true
7.019,1.399,robot,isMotorBusy was called, returning true
7.021,1.684,robot,isMotorBusy was called, returning true
7.022,1.161,robot,isMotorBusy was called, returning true
7.025,2.623,robot,isMotorBusy was called, returning true
7.027,2.751,robot,isMotorBusy was called, returning true
7.032,4.130,robot,isMotorBusy was called, returning true
7.033,1.802,robot,isMotorBusy was called, returning true
7.036,2.950,robot,isMotorBusy was called, returning true
7.065,28.392,robot,isMotorBusy was called, returning true
7.066,1.583,robot,isMotorBusy was called, returning true
7.068,1.778,robot,isMotorBusy was called, returning true
7.070,2.301,robot,isMotorBusy was called, returning true
7.072,2.113,robot,isMotorBusy was called, returning true
7.074,1.327,robot,isMotorBusy was called, returning true
7.075,1.679,robot,isMotorBusy was called, returning true
7.077,1.942,robot,isMotorBusy was called, returning true
7.080,2.273,robot,isMotorBusy was called, returning true
7.082,2.423,robot,isMotorBusy was called, returning true
7.084,1.757,robot,isMotorBusy was called, returning true
7.086,2.224,robot,isMotorBusy was called, returning true
7.088,1.725,robot,isMotorBusy was called, returning true
7.090,1.901,robot,isMotorBusy was called, returning true
7.091,1.105,robot,isMotorBusy was called, returning true
7.093,2.585,robot,isMotorBusy was called, returning true
7.095,2.014,robot,isMotorBusy was called, returning true
7.097,1.615,robot,isMotorBusy was called, returning true
7.099,1.734,robot,isMotorBusy was called, returning true
7.100,1.193,robot,isMotorBusy was called, returning true
7.103,2.898,robot,isMotorBusy was called, returning true
7.106,2.756,robot,isMotorBusy was called, returning true
7.107,1.085,robot,isMotorBusy was called, returning true
7.108,1.559,robot,isMotorBusy was called, returning true
7.110,1.338,robot,isMotorBusy was called, returning true
7.111,1.322,robot,isMotorBusy was called, returning true
7.112,0.832,robot,isMotorBusy was called, returning true
7.112,0.707,robot,isMotorBusy was called, returning true
7.115,2.450,robot,isMotorBusy was called, returning true
7.117,1.750,robot,isMotorBusy was called, returning true
7.118,1.480,robot,isMotorBusy was called, returning true
7.119,0.919,robot,isMotorBusy was called, returning true
7.120,1.158,robot,isMotorBusy was called, returning true
7.122,1.528,robot,isMotorBusy was called, returning true
7.125,3.431,robot,isMotorBusy was called, returning true
7.126,1.235,robot,isMotorBusy was called, returning true
7.128,1.301,robot,isMotorBusy was called, returning true
7.130,2.229,robot,isMotorBusy was called, returning true
7.131,1.339,robot,isMotorBusy was called, returning true
7.132,1.074,robot,isMotorBusy was called, returning true
7.134,2.055,robot,isMotorBusy was called, returning true
7.136,1.259,robot,isMotorBusy was called, returning true
7.136,0.578,robot,isMotorBusy was called, returning true
7.137,1.233,robot,isMotorBusy was called, returning true
7.138,0.803,robot,isMotorBusy was called, returning true
7.140,1.602,robot,isMotorBusy was called, returning true
7.141,0.665,robot,isMotorBusy was called, returning true
7.142,1.239,robot,isMotorBusy was called, returning true
7.143,0.814,robot,isMotorBusy was called, returning true
7.144,1.348,robot,isMotorBusy was called, returning true
7.145,0.942,robot,isMotorBusy was called, returning true
7.146,1.023,robot,isMotorBusy was called, returning true
7.147,0.612,robot,isMotorBusy was called, returning true
7.147,0.889,robot,isMotorBusy was called, returning true
7.148,0.969,robot,isMotorBusy was called, returning true
7.149,0.857,robot,isMotorBusy was called, returning true
7.150,1.096,robot,isMotorBusy was called, returning true
7.152,1.200,robot,isMotorBusy was called, returning true
7.153,1.352,robot,isMotorBusy was called, returning true
7.153,0.595,robot,isMotorBusy was called, returning true
7.154,0.611,robot,isMotorBusy was called, returning true
7.155,1.103,robot,isMotorBusy was called, returning true
7.156,1.022,robot,isMotorBusy was called, returning true
7.157,0.605,robot,isMotorBusy was called, returning true
7.158,1.188,robot,isMotorBusy was called, returning true
7.159,0.996,robot,isMotorBusy was called, returning true
7.160,1.107,robot,isMotorBusy was called, returning true
7.161,1.372,robot,isMotorBusy was called, returning true
7.162,0.654,robot,isMotorBusy was called, returning true
7.164,1.423,robot,isMotorBusy was called, returning true
7.165,1.953,robot,isMotorBusy was called, returning true
7.167,1.536,robot,isMotorBusy was called, returning true
7.169,2.193,robot,isMotorBusy was called, returning true
7.170,0.776,robot,isMotorBusy was called, returning true
7.171,0.593,robot,isMotorBusy was called, returning true
7.174,3.102,robot,isMotorBusy was called, returning true
7.175,1.786,robot,isMotorBusy was called, returning true
7.176,0.654,robot,isMotorBusy was called, returning true
7.178,1.538,robot,isMotorBusy was called, returning true
7.179,1.259,robot,isMotorBusy was called, returning true
7.181,2.458,robot,isMotorBusy was called, returning true
7.183,1.237,robot,isMotorBusy was called, returning true
7.184,1.530,robot,isMotorBusy was called, returning true
7.185,1.085,robot,isMotorBusy was called, returning true
7.186,0.649,robot,isMotorBusy was called, returning true
7.187,1.350,robot,isMotorBusy was called, returning true
7.189,1.341,robot,isMotorBusy was called, returning true
7.190,1.019,robot,isMotorBusy was called, returning true
7.190,0.625,robot,isMotorBusy was called, returning true
7.191,0.707,robot,isMotorBusy was called, returning true
7.192,0.589,robot,isMotorBusy was called, returning true
7.193,1.019,robot,isMotorBusy was called, returning true
7.194,1.250,robot,isMotorBusy was called, returning true
7.195,1.309,robot,isMotorBusy was called, returning true
7.196,0.708,robot,isMotorBusy was called, returning true
7.196,0.611,robot,isMotorBusy was called, returning true
7.197,0.602,robot,isMotorBusy was called, returning true
7.198,0.755,robot,isMotorBusy was called, returning true
7.199,1.072,robot,isMotorBusy was called, returning true
7.199,0.630,robot,isMotorBusy was called, returning true
7.200,0.562,robot,isMotorBusy was called, returning true
7.201,0.517,robot,isMotorBusy was called, returning true
7.202,1.053,robot,isMotorBusy was called, returning true
7.202,0.541,robot,isMotorBusy was called, returning true
7.203,0.949,robot,isMotorBusy was called, returning true
7.204,0.979,robot,isMotorBusy was called, returning true
7.205,1.021,robot,isMotorBusy was called, returning true
7.206,0.800,robot,isMotorBusy was called, returning true
7.207,1.183,robot,isMotorBusy was called, returning true
7.208,1.162,robot,isMotorBusy was called, returning true
7.210,1.384,robot,isMotorBusy was called, returning true
7.210,0.600,robot,isMotorBusy was called, returning true
7.212,1.859,robot,isMotorBusy was called, returning true
7.213,1.276,robot,isMotorBusy was called, returning true
7.214,0.948,robot,isMotorBusy was called, returning true
7.215,0.945,robot,isMotorBusy was called, returning true
7.216,0.753,robot,isMotorBusy was called, returning true
7.217,0.857,robot,isMotorBusy was called, returning true
7.219,2.245,robot,isMotorBusy was called, returning true
7.220,1.353,robot,isMotorBusy was called, returning true
7.221,0.713,robot,isMotorBusy was called, returning true
7.222,0.609,robot,isMotorBusy was called, returning true
7.223,0.999,robot,isMotorBusy was called, returning true
7.224,0.880,robot,isMotorBusy was called, returning true
7.225,0.855,robot,isMotorBusy was called, returning true
7.228,3.414,robot,isMotorBusy was called, returning true
7.229,0.768,robot,isMotorBusy was called, returning true
7.229,0.587,robot,isMotorBusy was called, returning true
7.232,2.376,robot,isMotorBusy was called, returning true
7.232,0.787,robot,isMotorBusy was called, returning true
7.233,0.645,robot,isMotorBusy was called, returning true
7.234,1.340,robot,isMotorBusy was called, returning true
7.236,1.367,robot,isMotorBusy was called, returning true
7.238,2.340,robot,isMotorBusy was called, returning true
7.242,3.607,robot,isMotorBusy was called, returning true
7.243,1.632,robot,isMotorBusy was called, returning true
7.244,0.604,robot,isMotorBusy was called, returning true
7.245,1.398,robot,isMotorBusy was called, returning true
7.247,1.611,robot,isMotorBusy was called, returning true
7.248,1.154,robot,isMotorBusy was called, returning true
7.249,1.166,robot,isMotorBusy was called, returning true
7.250,0.585,robot,isMotorBusy was called, returning true
7.251,1.588,robot,isMotorBusy was called, returning true
7.253,1.495,robot,isMotorBusy was called, returning true
7.254,1.068,robot,isMotorBusy was called, returning true
7.255,0.833,robot,isMotorBusy was called, returning true
7.256,1.031,robot,isMotorBusy was called, returning true
7.260,3.688,robot,isMotorBusy was called, returning true
7.260,0.881,robot,isMotorBusy was called, returning true
7.264,3.076,robot,isMotorBusy was called, returning true
7.264,0.771,robot,isMotorBusy was called, returning true
7.269,4.569,robot,isMotorBusy was called, returning true
7.270,0.810,robot,isMotorBusy was called, returning true
7.271,1.480,robot,isMotorBusy was called, returning true
7.272,0.929,robot,isMotorBusy was called, returning true
7.273,0.928,robot,isMotorBusy was called, returning true
7.274,0.732,robot,isMotorBusy was called, returning true
7.274,0.704,robot,isMotorBusy was called, returning true
7.275,0.812,robot,isMotorBusy was called, returning true
7.276,0.696,robot,isMotorBusy was called, returning true
7.278,1.725,robot,isMotorBusy was called, returning true
7.278,0.699,robot,isMotorBusy was called, returning true
7.280,1.699,robot,isMotorBusy was called, returning true
7.281,1.138,robot,isMotorBusy was called, returning true
7.282,0.805,robot,isMotorBusy was called, returning true
7.283,0.580,robot,isMotorBusy was called, returning true
7.283,0.557,robot,isMotorBusy was called, returning true
7.284,0.639,robot,isMotorBusy was called, returning true
7.285,0.717,robot,isMotorBusy was called, returning true
7.286,0.948,robot,isMotorBusy was called, returning true
7.286,0.543,robot,isMotorBusy was called, returning true
7.287,0.533,robot,isMotorBusy was called, returning true
7.287,0.752,robot,isMotorBusy was called, returning true
7.288,0.703,robot,isMotorBusy was called, returning true
7.289,0.631,robot,isMotorBusy was called, returning true
7.290,0.906,robot,isMotorBusy was called, returning true
7.290,0.695,robot,isMotorBusy was called, returning true
7.292,1.685,robot,isMotorBusy was called, returning true
7.293,0.849,robot,isMotorBusy was called, returning true
7.294,1.343,robot,isMotorBusy was called, returning true
7.295,1.319,robot,isMotorBusy was called, returning true
7.296,0.992,robot,isMotorBusy was called, returning true
7.297,0.631,robot,isMotorBusy was called, returning true
7.298,0.632,robot,isMotorBusy was called, returning true
7.298,0.633,robot,isMotorBusy was called, returning true
7.299,0.573,robot,isMotorBusy was called, returning true
7.300,0.908,robot,isMotorBusy was called, returning true
7.300,0.566,robot,isMotorBusy was called, returning true
7.302,1.235,robot,isMotorBusy was called, returning true
7.302,0.613,robot,isMotorBusy was called, returning true
7.303,1.131,robot,isMotorBusy was called, returning true
7.304,0.639,robot,isMotorBusy was called, returning true
7.305,0.563,robot,isMotorBusy was called, returning true
7.305,0.653,robot,isMotorBusy was called, returning true
7.306,0.883,robot,isMotorBusy was called, returning true
7.307,1.063,robot,isMotorBusy was called, returning true
7.308,0.758,robot,isMotorBusy was called, returning true
7.309,0.571,robot,isMotorBusy was called, returning true
7.309,0.574,robot,isMotorBusy was called, returning true
7.310,0.493,robot,isMotorBusy was called, returning true
7.311,1.046,robot,isMotorBusy was called, returning true
7.312,1.233,robot,isMotorBusy was called, returning true
7.313,1.068,robot,isMotorBusy was called, returning true
7.314,0.605,robot,isMotorBusy was called, returning true
7.314,0.542,robot,isMotorBusy was called, returning true
7.315,0.498,robot,isMotorBusy was called, returning true
7.315,0.535,robot,isMotorBusy was called, returning true
7.316,0.918,robot,isMotorBusy was called, returning true
7.317,0.626,robot,isMotorBusy was called, returning true
7.318,0.923,robot,isMotorBusy was called, returning true
7.320,2.061,robot,isMotorBusy was called, returning true
7.324,4.320,robot,isMotorBusy was called, returning true
7.325,1.460,robot,isMotorBusy was called, returning true
7.327,1.951,robot,isMotorBusy was called, returning true
7.329,1.416,robot,isMotorBusy was called, returning true
7.330,1.152,robot,isMotorBusy was called, returning true
7.331,1.315,robot,isMotorBusy was called, returning true
7.333,1.322,robot,isMotorBusy was called, returning true
7.334,1.045,robot,isMotorBusy was called, returning true
7.335,1.507,robot,isMotorBusy was called, returning true
7.336,1.143,robot,isMotorBusy was called, returning true
7.338,1.428,robot,isMotorBusy was called, returning true
7.339,1.520,robot,isMotorBusy was called, returning true
7.340,1.073,robot,isMotorBusy was called, returning true
7.342,1.594,robot,isMotorBusy was called, returning true
7.343,0.934,robot,isMotorBusy was called, returning true
7.344,0.887,robot,isMotorBusy was called, returning true
7.345,1.250,robot,isMotorBusy was called, returning true
7.346,0.919,robot,isMotorBusy was called, returning true
7.347,1.290,robot,isMotorBusy was called, returning true
7.348,1.074,robot,isMotorBusy was called, returning true
7.349,1.212,robot,isMotorBusy was called, returning true
7.350,0.900,robot,isMotorBusy was called, returning true
7.352,1.661,robot,isMotorBusy was called, returning true
7.353,1.018,robot,isMotorBusy was called, returning true
7.354,1.220,robot,isMotorBusy was called, returning true
7.356,1.444,robot,isMotorBusy was called, returning true
7.357,1.139,robot,isMotorBusy was called, returning true
7.358,0.946,robot,isMotorBusy was called, returning true
7.359,1.192,robot,isMotorBusy was called, returning true
7.360,0.876,robot,isMotorBusy was called, returning true
7.361,1.175,robot,isMotorBusy was called, returning true
7.362,0.914,robot,isMotorBusy was called, returning true
7.363,0.818,robot,isMotorBusy was called, returning true
7.364,0.917,robot,isMotorBusy was called, returning true
7.365,1.228,robot,isMotorBusy was called, returning true
7.366,0.869,robot,isMotorBusy was called, returning true
7.367,1.298,robot,isMotorBusy was called, returning true
7.368,1.027,robot,isMotorBusy was called, returning true
